27643909,1032,184,  14 2 12 12 1 13 17 13 8 17 9 5 10 8 2 14 5 8 10 5 6 4 21 21 25,
27647443,1379,182,  10 3 15 16 3 17 24 16 20 16 0 6 17 0 3 22 0 0 21 8 10 4 16 20 21,
27659801,1313,214,  23 0 11 16 4 18 21 21 28 11 0 7 27 0 0 18 0 0 23 6 11 5 25 20 27,
27674754,1024,154,  8 3 13 15 3 18 9 14 11 11 0 5 17 0 0 10 0 0 11 3 7 6 15 16 18,
27691702,1004,178,  8 3 8 13 1 19 20 16 18 17 0 5 15 2 5 17 0 5 11 5 7 6 18 9 25,
27705099,1485,181,  16 3 18 16 3 30 15 29 26 23 0 5 6 0 0 18 0 0 28 7 16 1 18 27 22,
27705905,1620,271,  19 1 14 18 4 30 25 41 33 18 0 7 21 0 0 40 0 0 45 7 19 7 28 16 27,
27705922,1545,271,  15 1 12 17 3 34 25 35 31 17 0 7 15 0 0 39 0 0 42 6 16 6 31 17 22,
27705998,1554,242,  19 0 19 17 3 39 30 31 25 22 0 6 18 0 0 21 0 0 35 7 19 8 28 28 29,
27739292,1062,197,  5 2 9 8 3 13 23 17 13 11 3 5 24 4 6 16 5 4 18 8 10 6 9 16 17,
27744053,883,144,  6 2 18 9 2 9 13 15 11 13 3 4 9 2 4 16 3 3 9 6 4 5 14 11 16,
27744063,872,154,  7 3 20 9 1 8 14 16 14 13 2 3 7 2 4 17 2 2 8 7 6 6 12 12 17,
27752667,1095,187,  2 0 18 14 0 15 21 15 16 17 0 3 10 1 0 12 5 3 12 6 9 9 16 13 33,
27752676,1022,147,  2 0 15 11 0 15 19 10 10 13 0 3 9 1 0 8 4 3 8 3 9 10 11 11 28,
27752677,998,170,  3 0 15 12 0 12 20 14 13 16 0 3 9 1 0 10 4 3 11 3 8 10 13 11 28,
27772463,1318,99,  11 1 10 13 1 16 20 21 19 12 0 6 15 0 0 8 0 0 14 0 6 7 19 6 18,
27789932,1060,184,  10 5 13 16 2 18 15 11 17 16 7 3 11 6 5 11 4 6 16 5 13 5 15 10 17,
27808390,950,171,  7 2 13 12 0 16 10 11 12 20 6 3 13 4 11 17 9 5 20 1 7 7 15 14 17,
27812891,965,167,  5 7 17 16 0 18 22 14 9 17 3 3 14 10 4 14 6 8 12 5 9 2 10 16 17,
27838586,1223,134,  8 4 14 13 3 9 19 8 12 13 2 5 12 3 4 15 3 4 11 8 6 5 16 15 16,
27838598,1188,127,  7 4 13 12 3 9 21 9 10 13 2 5 8 3 4 14 2 3 11 9 8 3 18 13 18,
27838610,1134,166,  9 4 13 11 3 9 25 7 12 15 2 4 11 3 3 18 3 4 15 9 10 5 17 18 19,
27839307,882,136,  5 5 13 14 1 9 9 12 12 11 7 3 8 8 6 10 5 9 8 4 6 4 11 13 15,
27839313,743,136,  6 5 10 14 1 8 8 12 8 6 6 1 10 8 5 10 5 10 5 3 7 5 12 13 15,
27848971,1101,192,  10 1 15 17 0 13 15 14 15 20 0 2 13 0 4 12 2 0 13 7 13 8 18 24 25,
27909267,1223,214,  8 4 14 11 4 27 19 15 24 14 0 5 19 0 0 18 0 0 20 5 16 8 13 16 22,
27918064,1127,196,  7 1 12 8 4 14 23 10 13 15 0 7 14 4 6 8 1 3 20 7 6 4 15 10 24,
27919568,1052,222,  8 4 12 17 2 20 20 19 14 9 2 9 21 5 5 17 4 1 15 6 9 8 21 21 20,
27926425,1131,170,  16 1 18 11 6 21 13 6 21 9 0 5 7 0 4 12 0 0 24 4 12 5 15 12 16,
27926445,1208,143,  17 1 19 11 6 22 16 11 21 10 0 5 8 0 3 10 0 0 18 5 10 4 18 11 15,
27933791,903,178,  7 2 13 13 0 14 10 11 13 12 3 2 16 2 1 10 10 2 11 3 8 10 13 13 26,
27943967,852,175,  6 3 18 12 1 18 11 11 11 15 12 1 7 9 1 16 6 9 8 5 3 3 13 8 13,
27992008,1538,260,  8 3 22 13 5 22 32 35 30 15 0 6 17 0 0 22 0 0 25 9 12 9 20 14 31,
27992041,1561,254,  9 3 16 16 3 29 25 38 25 15 0 7 17 0 0 19 0 0 26 8 11 9 22 14 28,
28037348,1061,191,  4 1 13 8 3 12 15 15 12 16 3 3 22 8 3 14 8 5 18 8 6 6 9 19 15,
28044993,1465,146,  9 0 16 22 2 24 21 20 22 22 0 7 11 0 0 14 0 0 22 5 12 4 12 18 24,
28075201,1445,231,  9 3 20 18 4 22 22 35 26 11 0 3 26 0 0 20 0 0 25 5 15 5 14 33 31,
28075208,1112,227,  8 3 16 17 3 17 18 33 17 7 0 3 17 0 0 17 0 0 22 5 14 5 11 27 30,
28103607,1067,188,  3 2 13 6 4 17 18 14 24 7 1 6 12 10 8 18 4 3 21 9 5 4 11 17 12,
28127582,970,178,  3 3 12 11 4 21 9 17 19 15 0 4 16 1 3 15 4 3 14 4 5 12 17 15 19,
28136275,1035,190,  8 1 13 14 3 20 15 14 15 11 0 7 14 3 4 17 2 1 10 3 8 8 14 18 28,
28141519,962,386,  7 6 19 21 1 16 25 27 24 24 6 10 23 5 2 18 8 9 22 9 10 14 15 29 33,
28196066,1312,178,  12 2 13 11 3 27 19 26 28 14 0 5 18 0 0 12 0 0 20 7 6 6 20 14 25,
28258081,1180,136,  7 2 12 17 1 12 9 29 30 10 0 7 11 0 0 19 0 0 18 3 16 3 23 19 14,
28258234,1407,139,  16 4 15 15 0 18 13 17 18 16 0 7 26 0 0 15 0 0 24 13 13 4 15 16 23,
28258254,1386,145,  12 4 15 14 0 16 16 22 18 16 0 8 26 0 0 14 0 0 27 11 15 4 17 17 22,
28258440,1526,111,  5 4 11 20 1 17 18 31 18 15 0 5 19 0 0 17 0 0 22 7 10 5 13 12 29,
28283394,1177,158,  4 3 8 9 3 23 20 18 21 8 0 4 14 1 3 13 1 3 20 4 3 5 16 24 15,
28284322,1171,188,  8 2 17 16 3 15 28 19 18 13 0 3 24 0 0 12 0 0 12 6 12 9 20 11 25,
28296806,999,237,  6 3 9 13 1 16 23 22 17 14 1 2 14 0 7 13 6 1 20 9 12 0 14 20 26,
28355051,1608,195,  12 0 12 17 3 26 15 22 26 23 0 4 31 0 0 21 0 0 23 8 16 7 16 22 26,
28355054,1581,193,  12 0 12 17 4 24 13 20 26 23 0 5 31 0 0 20 0 0 21 9 17 6 13 24 24,
28379005,1328,143,  14 2 14 13 0 20 19 22 18 12 0 4 18 0 0 11 0 0 16 5 4 4 22 13 21,
28410288,1427,203,  15 2 10 15 2 20 14 22 20 16 0 4 20 2 2 22 2 1 29 14 16 7 21 19 23,
28421927,850,154,  3 2 15 11 2 8 14 13 13 15 2 3 11 7 3 9 7 7 14 5 4 6 6 12 20,
28431704,835,169,  3 5 8 10 4 18 17 8 10 7 4 4 13 3 3 10 5 2 12 6 5 3 14 7 25,
28499249,1393,178,  10 1 15 21 4 31 19 29 17 16 0 5 24 0 0 21 0 0 30 7 12 4 23 22 20,
28512155,1024,167,  9 1 15 13 1 21 19 17 18 13 0 2 9 0 1 11 0 0 15 7 9 7 15 16 20,
28524844,1705,155,  9 4 17 11 3 15 18 25 18 16 0 11 24 0 0 23 0 0 14 11 13 6 19 19 20,
28531280,1255,175,  6 2 9 16 4 18 10 15 20 14 0 2 23 0 0 17 0 0 17 4 10 12 19 16 29,
28586752,968,206,  7 2 8 18 3 12 19 14 27 22 2 8 15 2 5 23 5 1 7 4 10 3 16 23 19,
28606359,876,173,  5 1 13 11 2 18 14 12 16 21 4 5 15 6 6 7 7 9 12 5 10 8 13 15 14,
28640692,1426,158,  8 4 13 15 5 23 16 22 32 15 0 4 17 0 4 21 0 0 22 6 9 8 11 15 23,
28662535,1047,210,  19 4 19 13 3 19 21 20 21 15 5 3 14 3 2 8 7 7 14 3 7 5 15 17 16,
28726994,1151,209,  6 1 13 20 2 19 25 17 21 16 0 12 14 0 0 17 0 0 19 7 11 5 20 21 33,
28727008,1286,177,  6 1 13 22 1 21 29 15 23 19 0 13 17 0 0 15 0 0 15 8 8 4 19 20 28,
28727017,1249,216,  6 1 12 22 2 22 29 17 24 21 0 13 18 0 0 17 0 0 19 6 10 6 17 18 30,
28727022,1254,181,  5 1 14 18 4 19 27 17 22 18 0 13 19 0 0 10 0 0 17 7 7 6 18 16 28,
28727055,1297,189,  5 1 16 19 3 19 28 18 23 20 0 12 20 0 0 15 0 0 15 7 10 5 17 22 18,
28727065,1255,152,  4 1 15 17 3 18 24 15 15 15 0 13 19 0 0 13 0 0 13 6 7 5 15 21 17,
28787906,1042,180,  10 2 8 8 3 11 14 17 16 17 2 1 11 5 5 16 4 1 16 5 14 5 13 13 17,
28798886,1327,225,  4 0 17 14 3 16 27 19 23 14 0 3 20 0 0 16 0 0 20 11 8 7 26 24 24,
28798897,1314,211,  4 1 14 16 2 15 27 18 20 19 0 3 21 0 0 12 0 0 21 9 11 6 27 24 25,
28798905,1249,227,  5 1 13 14 3 11 24 15 21 16 0 3 20 0 0 16 0 0 23 8 7 6 23 26 26,
28798952,1114,151,  6 2 13 12 0 12 27 16 15 11 0 1 21 0 0 14 0 0 17 6 6 6 19 23 26,
28798953,1355,139,  5 2 12 11 0 12 27 17 12 11 0 1 24 0 0 17 0 0 19 7 7 6 18 22 27,
28807277,914,141,  2 0 13 10 2 8 11 13 9 10 10 3 6 9 6 14 9 10 15 5 14 6 10 8 18,
28807318,892,140,  5 0 9 6 3 11 10 14 14 9 9 4 8 7 4 13 9 11 12 8 13 5 9 9 13,
28830550,1514,219,  6 3 15 13 3 15 27 28 26 25 0 10 23 0 0 26 0 0 28 11 18 12 14 23 33,
28830581,1767,210,  9 2 21 19 4 18 26 34 27 23 0 11 24 0 0 28 0 0 22 15 18 10 14 24 36,
28830624,1786,203,  10 3 17 20 4 18 23 31 33 21 0 7 24 0 0 25 0 0 23 12 16 9 13 20 31,
28852238,990,196,  5 2 13 11 3 9 17 8 17 14 4 7 12 12 5 11 2 7 12 4 3 5 13 25 16,
28900303,957,180,  2 1 25 10 0 14 15 17 19 15 2 8 10 3 4 15 5 1 14 5 9 3 14 14 21,
28907982,1420,221,  13 4 22 19 5 26 18 26 27 19 0 5 14 0 0 24 0 0 22 7 12 6 28 20 24,
28913196,911,184,  8 3 15 16 2 7 13 12 15 14 3 5 9 5 9 9 7 10 24 6 10 7 13 14 19,
28932962,1030,135,  15 1 17 13 4 11 11 25 16 20 0 8 20 0 0 17 0 0 13 3 3 5 10 18 16,
28961160,1074,199,  6 0 13 15 3 15 16 8 14 13 0 9 14 5 6 14 2 7 18 4 13 6 13 17 21,
28974073,1434,173,  11 2 14 13 1 17 19 27 23 10 0 4 26 0 2 23 1 0 19 5 7 10 24 15 20,
28981276,1029,201,  5 0 19 13 3 24 20 11 17 12 5 2 9 5 5 8 9 3 16 3 10 5 16 20 22,
28983917,944,208,  6 4 16 14 3 20 23 12 21 18 3 4 20 2 4 12 2 0 15 8 10 4 10 10 23,
28995363,1218,96,  10 4 10 18 1 11 14 12 13 10 0 2 13 2 4 8 2 2 16 5 6 8 10 11 13,
28995364,1203,91,  8 4 9 16 1 12 14 13 12 8 0 2 14 2 4 9 2 2 19 5 5 8 10 12 16,
28995381,1186,113,  9 2 13 16 1 15 14 17 13 11 0 3 14 2 4 10 2 3 19 4 10 9 10 12 13,
29031663,1426,218,  8 4 10 21 3 27 24 22 26 22 0 13 25 0 3 25 1 0 20 8 11 6 13 20 19,
29033651,619,166,  7 5 11 15 2 10 14 13 13 6 4 3 4 8 7 9 7 2 10 5 5 5 13 11 9,
29060316,942,198,  5 2 16 12 1 12 16 14 15 16 5 4 16 5 7 12 4 4 16 2 5 9 14 17 19,
29064281,1203,188,  3 5 7 16 2 35 13 29 19 11 0 5 16 0 2 14 1 0 27 5 9 3 16 14 25,
29065294,1121,192,  4 1 11 9 5 19 27 20 15 14 0 7 13 1 5 17 4 0 15 6 8 8 15 9 28,
29065367,948,209,  10 1 12 11 2 18 11 13 16 17 0 7 21 2 4 15 2 0 15 6 8 6 14 16 20,
29065379,1136,203,  7 1 17 13 2 20 19 13 16 22 0 7 24 2 4 14 1 0 16 8 9 7 12 17 20,
29065975,1256,244,  12 4 19 9 3 16 18 14 21 20 0 6 25 8 3 23 0 4 22 13 11 12 23 28 27,
29066285,956,194,  6 3 9 13 2 17 14 12 10 14 2 1 15 2 5 24 5 4 11 10 4 6 16 13 26,
29067396,1500,167,  7 3 19 15 7 24 25 25 23 17 0 6 16 0 0 20 0 0 22 9 13 9 20 15 22,
29081369,1190,188,  8 2 19 9 0 23 11 17 24 8 0 7 17 0 0 15 0 0 23 7 10 10 23 18 25,
29092149,817,153,  6 1 17 8 0 9 14 7 10 13 0 4 10 2 1 5 1 1 10 9 5 8 26 4 21,
29098067,814,177,  6 2 14 10 2 10 10 15 15 8 3 4 9 5 2 12 7 2 13 4 7 8 9 9 19,
29101851,1031,215,  9 4 19 12 1 18 18 20 19 17 0 6 17 1 6 19 2 1 21 8 10 8 16 17 22,
29111442,1051,173,  9 2 11 13 1 14 16 12 22 8 3 3 9 6 5 17 10 3 9 12 9 5 12 11 24,
29113460,817,173,  7 3 17 12 1 14 9 6 10 16 0 4 11 1 4 9 2 3 11 6 9 5 10 13 14,
29113468,949,168,  6 3 19 13 1 16 12 11 12 16 0 4 14 4 4 7 2 3 12 7 7 5 10 18 15,
29129188,1163,228,  14 0 23 14 5 25 21 19 17 12 0 4 15 0 2 15 0 0 19 4 10 7 22 13 26,
29154340,1489,213,  15 1 11 18 4 26 19 31 23 14 0 4 23 0 0 18 0 0 27 9 14 9 23 22 29,
29154472,1675,234,  14 2 18 19 4 26 27 40 30 23 0 6 20 0 0 26 0 0 28 7 18 8 24 33 20,
29173958,800,156,  2 3 9 11 0 16 7 9 11 13 0 9 16 0 5 15 4 3 16 6 3 3 13 14 15,
29177210,1003,163,  9 3 16 8 2 10 12 21 11 16 0 2 13 12 6 11 5 0 11 10 9 7 19 14 22,
29187815,1127,223,  5 1 19 14 2 24 24 16 22 17 0 5 16 0 0 14 0 0 20 5 8 6 12 16 25,
29189073,782,168,  6 2 19 11 3 17 8 11 12 10 3 8 9 5 6 7 13 16 8 7 10 8 13 12 18,
29190295,743,173,  6 0 20 5 0 10 6 14 10 10 13 4 12 4 3 13 11 9 13 11 3 3 12 11 14,
29222102,1139,182,  9 0 15 14 2 26 18 15 13 19 1 6 19 9 4 13 0 1 14 6 11 5 18 17 17,
29240524,1759,144,  11 3 11 22 0 24 15 26 29 15 0 5 19 0 0 23 0 0 19 9 14 6 20 25 16,
29241244,1553,173,  14 4 10 28 0 26 26 26 24 16 0 6 30 0 1 24 0 0 29 7 8 8 21 20 20,
29297982,1533,226,  11 3 13 20 1 21 24 21 24 20 0 8 21 0 0 20 0 0 25 9 7 7 16 27 30,
29301665,1083,208,  3 3 8 5 3 13 19 23 22 18 0 6 18 5 2 15 6 3 15 4 9 6 14 11 27,
29325858,1015,198,  8 3 18 15 0 17 11 15 8 6 3 4 13 0 3 21 5 2 15 8 7 7 14 19 16,
29330407,1047,171,  9 3 16 14 2 20 21 10 21 7 0 10 7 0 7 13 3 2 13 4 11 6 12 22 17,
29333256,844,203,  10 1 9 9 3 16 22 14 17 11 0 8 16 0 1 15 0 1 19 7 10 3 19 10 17,
29351173,1015,184,  9 3 14 12 1 9 11 17 25 9 2 1 17 9 3 9 9 7 13 12 9 5 22 21 23,
29371327,947,146,  7 3 13 11 1 11 13 10 14 12 9 2 10 8 5 7 16 8 10 6 7 6 11 16 10,
29373987,1100,183,  9 0 9 13 3 11 16 11 27 15 1 4 20 2 4 22 3 3 14 4 11 4 13 14 19,
29374036,1178,190,  5 0 12 12 2 11 20 12 38 15 1 3 18 0 3 23 2 2 15 7 8 7 14 12 22,
29374041,1204,204,  8 0 14 16 3 11 20 16 35 17 1 7 19 0 3 27 2 2 15 10 9 6 15 14 22,
29377950,1494,179,  15 3 11 14 2 36 30 17 19 21 0 1 15 0 0 16 0 0 21 12 10 8 20 19 22,
29378000,1316,207,  10 1 13 16 2 25 25 19 18 17 0 1 20 0 1 17 0 0 27 17 13 6 23 16 28,
29378008,1434,207,  11 1 14 16 2 24 26 22 20 19 0 1 19 0 1 23 0 0 29 16 12 6 24 18 25,
